airline,origin,destination,scheduled_dep_min,departure_hour,scheduled_duration,is_morning,is_afternoon,is_evening,is_night,operating_days_count,has_weekend_ops,has_peak_day_ops,route_delay_rate,airline_delay_rate,is_delayed,actual_dep_delay,route
Air India Express,Goa,Ahmedabad,1235,20,110,0,0,1,0,5,1,1,0.2222222222222222,0.2222222222222222,1,47,Goa_to_Ahmedabad
Air India Express,Goa,Ahmedabad,1235,20,110,0,0,1,0,5,1,1,0.2222222222222222,0.2222222222222222,1,22,Goa_to_Ahmedabad
Air India Express,Goa,Bengaluru,1355,22,75,0,0,0,1,7,1,1,0.3090909090909091,0.2222222222222222,0,0,Goa_to_Bengaluru
Air India Express,Goa,Bengaluru,1160,19,60,0,0,1,0,6,1,1,0.3090909090909091,0.2222222222222222,0,8,Goa_to_Bengaluru
Air India Express,Goa,Bengaluru,1160,19,60,0,0,1,0,6,1,1,0.3090909090909091,0.2222222222222222,0,12,Goa_to_Bengaluru
Air India Express,Goa,Bengaluru,350,5,65,0,0,0,1,7,1,1,0.3090909090909091,0.2222222222222222,1,50,Goa_to_Bengaluru
Air India Express,Goa,Bengaluru,385,6,60,1,0,0,0,3,0,1,0.3090909090909091,0.2222222222222222,0,5,Goa_to_Bengaluru
Air India Express,Goa,Chandigarh,795,13,295,0,1,0,0,7,1,1,0.3,0.2222222222222222,0,0,Goa_to_Chandigarh
Jet Airways,Goa,Mumbai,880,14,90,0,1,0,0,7,1,1,0.22043010752688172,0.25102880658436216,0,6,Goa_to_Mumbai
Alliance Air (India),Goa,Mumbai,1245,20,105,0,0,1,0,5,1,1,0.22043010752688172,0.24661944623309723,0,6,Goa_to_Mumbai
Alliance Air (India),Goa,Indore,810,13,145,0,1,0,0,2,1,0,0.11764705882352941,0.24661944623309723,0,8,Goa_to_Indore
Alliance Air (India),Goa,Pune,800,13,85,0,1,0,0,6,1,1,0.2,0.24661944623309723,0,0,Goa_to_Pune
Alliance Air (India),Goa,Mysore,1155,19,95,0,0,1,0,7,1,1,0.3333333333333333,0.24661944623309723,0,13,Goa_to_Mysore
Alliance Air (India),Goa,Mysore,1115,18,80,0,0,1,0,1,1,1,0.3333333333333333,0.24661944623309723,0,14,Goa_to_Mysore
Vistara,Goa,Delhi,865,14,160,0,1,0,0,7,1,1,0.2111801242236025,0.23657289002557544,0,7,Goa_to_Delhi
Vistara,Goa,Delhi,865,14,160,0,1,0,0,7,1,1,0.2111801242236025,0.23657289002557544,0,13,Goa_to_Delhi
Vistara,Goa,Delhi,865,14,160,0,1,0,0,7,1,1,0.2111801242236025,0.23657289002557544,0,11,Goa_to_Delhi
Vistara,Goa,Delhi,870,14,150,0,1,0,0,7,1,1,0.2111801242236025,0.23657289002557544,0,12,Goa_to_Delhi
Vistara,Goa,Delhi,620,10,155,1,0,0,0,1,1,0,0.2111801242236025,0.23657289002557544,0,10,Goa_to_Delhi
Vistara,Goa,Delhi,740,12,155,0,1,0,0,1,0,1,0.2111801242236025,0.23657289002557544,0,7,Goa_to_Delhi
Vistara,Goa,Delhi,745,12,155,0,1,0,0,1,0,1,0.2111801242236025,0.23657289002557544,0,6,Goa_to_Delhi
Vistara,Goa,Delhi,1315,21,165,0,0,1,0,7,1,1,0.2111801242236025,0.23657289002557544,1,16,Goa_to_Delhi
Vistara,Goa,Delhi,625,10,150,1,0,0,0,1,1,0,0.2111801242236025,0.23657289002557544,0,5,Goa_to_Delhi
Vistara,Goa,Delhi,745,12,155,0,1,0,0,1,0,1,0.2111801242236025,0.23657289002557544,0,0,Goa_to_Delhi
Vistara,Goa,Mumbai,1365,22,90,0,0,0,1,7,1,1,0.22043010752688172,0.23657289002557544,0,10,Goa_to_Mumbai
Vistara,Goa,Mumbai,975,16,105,0,1,0,0,1,0,1,0.22043010752688172,0.23657289002557544,0,9,Goa_to_Mumbai
Vistara,Goa,Mumbai,1315,21,75,0,0,1,0,7,1,1,0.22043010752688172,0.23657289002557544,0,10,Goa_to_Mumbai
Vistara,Goa,Mumbai,315,5,270,0,0,0,1,2,1,1,0.22043010752688172,0.23657289002557544,0,7,Goa_to_Mumbai
Vistara,Goa,Bengaluru,880,14,75,0,1,0,0,7,1,1,0.3090909090909091,0.23657289002557544,1,136,Goa_to_Bengaluru
IndiGo,Goa,Hyderabad,1045,17,70,0,1,0,0,7,1,1,0.2736842105263158,0.24817073170731707,0,4,Goa_to_Hyderabad
IndiGo,Goa,Hyderabad,70,1,70,0,0,0,1,7,1,1,0.2736842105263158,0.24817073170731707,1,44,Goa_to_Hyderabad
IndiGo,Goa,Hyderabad,90,1,75,0,0,0,1,7,1,1,0.2736842105263158,0.24817073170731707,0,4,Goa_to_Hyderabad
IndiGo,Goa,Hyderabad,880,14,75,0,1,0,0,6,1,1,0.2736842105263158,0.24817073170731707,1,39,Goa_to_Hyderabad
IndiGo,Goa,Hyderabad,1080,18,65,0,0,1,0,7,1,1,0.2736842105263158,0.24817073170731707,0,13,Goa_to_Hyderabad
IndiGo,Goa,Hyderabad,865,14,70,0,1,0,0,7,1,1,0.2736842105263158,0.24817073170731707,0,12,Goa_to_Hyderabad
IndiGo,Goa,Hyderabad,455,7,75,1,0,0,0,1,0,1,0.2736842105263158,0.24817073170731707,0,9,Goa_to_Hyderabad
IndiGo,Goa,Hyderabad,865,14,70,0,1,0,0,7,1,1,0.2736842105263158,0.24817073170731707,0,2,Goa_to_Hyderabad
IndiGo,Goa,Delhi,930,15,170,0,1,0,0,7,1,1,0.2111801242236025,0.24817073170731707,0,3,Goa_to_Delhi
IndiGo,Goa,Delhi,1180,19,160,0,0,1,0,7,1,1,0.2111801242236025,0.24817073170731707,0,3,Goa_to_Delhi
IndiGo,Goa,Delhi,845,14,150,0,1,0,0,7,1,1,0.2111801242236025,0.24817073170731707,0,7,Goa_to_Delhi
IndiGo,Goa,Delhi,1365,22,150,0,0,0,1,7,1,1,0.2111801242236025,0.24817073170731707,0,4,Goa_to_Delhi
IndiGo,Goa,Delhi,645,10,150,1,0,0,0,1,1,0,0.2111801242236025,0.24817073170731707,0,5,Goa_to_Delhi
IndiGo,Goa,Delhi,845,14,160,0,1,0,0,7,1,1,0.2111801242236025,0.24817073170731707,1,90,Goa_to_Delhi
IndiGo,Goa,Delhi,850,14,160,0,1,0,0,7,1,1,0.2111801242236025,0.24817073170731707,1,177,Goa_to_Delhi
IndiGo,Goa,Delhi,850,14,160,0,1,0,0,7,1,1,0.2111801242236025,0.24817073170731707,1,137,Goa_to_Delhi
IndiGo,Goa,Delhi,1320,22,160,0,0,0,1,7,1,1,0.2111801242236025,0.24817073170731707,0,7,Goa_to_Delhi
IndiGo,Goa,Delhi,735,12,165,0,1,0,0,1,1,0,0.2111801242236025,0.24817073170731707,0,7,Goa_to_Delhi
IndiGo,Goa,Delhi,925,15,155,0,1,0,0,7,1,1,0.2111801242236025,0.24817073170731707,1,63,Goa_to_Delhi
IndiGo,Goa,Delhi,50,0,155,0,0,0,1,7,1,1,0.2111801242236025,0.24817073170731707,0,4,Goa_to_Delhi
IndiGo,Goa,Nagpur,485,8,95,1,0,0,0,6,1,1,0.25,0.24817073170731707,1,64,Goa_to_Nagpur
IndiGo,Goa,Aurangabad,845,14,120,0,1,0,0,3,0,1,0.5,0.24817073170731707,1,95,Goa_to_Aurangabad
IndiGo,Goa,MIHAN,1085,18,85,0,0,1,0,7,1,1,0.5,0.24817073170731707,1,29,Goa_to_MIHAN
IndiGo,Goa,Lucknow,1110,18,145,0,0,1,0,7,1,1,0.0,0.24817073170731707,0,2,Goa_to_Lucknow
IndiGo,Goa,Kochi,1410,23,80,0,0,0,1,7,1,1,0.0,0.24817073170731707,0,12,Goa_to_Kochi
IndiGo,Goa,Mumbai,1085,18,80,0,0,1,0,7,1,1,0.22043010752688172,0.24817073170731707,1,50,Goa_to_Mumbai
IndiGo,Goa,Mumbai,405,6,70,1,0,0,0,7,1,1,0.22043010752688172,0.24817073170731707,0,15,Goa_to_Mumbai
IndiGo,Goa,Mumbai,990,16,65,0,1,0,0,7,1,1,0.22043010752688172,0.24817073170731707,0,1,Goa_to_Mumbai
IndiGo,Goa,Mumbai,710,11,75,1,0,0,0,4,1,1,0.22043010752688172,0.24817073170731707,0,8,Goa_to_Mumbai
IndiGo,Goa,Mumbai,790,13,75,0,1,0,0,7,1,1,0.22043010752688172,0.24817073170731707,1,164,Goa_to_Mumbai
IndiGo,Goa,Mumbai,495,8,80,1,0,0,0,6,1,1,0.22043010752688172,0.24817073170731707,0,5,Goa_to_Mumbai
IndiGo,Goa,Mumbai,1135,18,60,0,0,1,0,7,1,1,0.22043010752688172,0.24817073170731707,0,7,Goa_to_Mumbai
IndiGo,Goa,Mumbai,385,6,85,1,0,0,0,7,1,1,0.22043010752688172,0.24817073170731707,0,3,Goa_to_Mumbai
IndiGo,Goa,Mumbai,885,14,85,0,1,0,0,6,1,1,0.22043010752688172,0.24817073170731707,0,4,Goa_to_Mumbai
IndiGo,Goa,Mumbai,885,14,85,0,1,0,0,6,1,1,0.22043010752688172,0.24817073170731707,1,141,Goa_to_Mumbai
IndiGo,Goa,Mumbai,990,16,75,0,1,0,0,7,1,1,0.22043010752688172,0.24817073170731707,0,15,Goa_to_Mumbai
IndiGo,Goa,Amritsar,10,0,240,0,0,0,1,1,1,0,0.3333333333333333,0.24817073170731707,0,4,Goa_to_Amritsar
IndiGo,Goa,Ahmedabad,1275,21,115,0,0,1,0,4,1,1,0.2222222222222222,0.24817073170731707,1,27,Goa_to_Ahmedabad
IndiGo,Goa,Ahmedabad,875,14,100,0,1,0,0,6,1,1,0.2222222222222222,0.24817073170731707,0,9,Goa_to_Ahmedabad
IndiGo,Goa,Ahmedabad,965,16,95,0,1,0,0,1,0,1,0.2222222222222222,0.24817073170731707,0,3,Goa_to_Ahmedabad
IndiGo,Goa,Ahmedabad,975,16,100,0,1,0,0,1,0,1,0.2222222222222222,0.24817073170731707,0,10,Goa_to_Ahmedabad
IndiGo,Goa,Jaipur,205,3,140,0,0,0,1,7,1,1,0.0,0.24817073170731707,0,1,Goa_to_Jaipur
IndiGo,Goa,Bengaluru,485,8,75,1,0,0,0,1,0,1,0.3090909090909091,0.24817073170731707,0,13,Goa_to_Bengaluru
IndiGo,Goa,Bengaluru,495,8,70,1,0,0,0,6,1,1,0.3090909090909091,0.24817073170731707,1,42,Goa_to_Bengaluru
IndiGo,Goa,Bengaluru,495,8,65,1,0,0,0,6,1,1,0.3090909090909091,0.24817073170731707,1,51,Goa_to_Bengaluru
IndiGo,Goa,Bengaluru,990,16,75,0,1,0,0,6,1,1,0.3090909090909091,0.24817073170731707,1,42,Goa_to_Bengaluru
IndiGo,Goa,Indore,780,13,105,0,1,0,0,7,1,1,0.11764705882352941,0.24817073170731707,1,139,Goa_to_Indore
IndiGo,Goa,Indore,885,14,105,0,1,0,0,7,1,1,0.11764705882352941,0.24817073170731707,0,3,Goa_to_Indore
IndiGo,Goa,Raipur,445,7,110,1,0,0,0,1,0,1,0.0,0.24817073170731707,0,9,Goa_to_Raipur
IndiGo,Goa,Chandigarh,1065,17,155,0,1,0,0,7,1,1,0.3,0.24817073170731707,1,58,Goa_to_Chandigarh
IndiGo,Goa,Chandigarh,1065,17,165,0,1,0,0,7,1,1,0.3,0.24817073170731707,0,7,Goa_to_Chandigarh
IndiGo,Goa,Pune,125,2,65,0,0,0,1,7,1,1,0.2,0.24817073170731707,0,5,Goa_to_Pune
IndiGo,Goa,Chennai,405,6,100,1,0,0,0,7,1,1,0.4,0.24817073170731707,1,32,Goa_to_Chennai
IndiGo,Goa,Chennai,405,6,100,1,0,0,0,7,1,1,0.4,0.24817073170731707,1,29,Goa_to_Chennai
IndiGo,Goa,Chennai,410,6,100,1,0,0,0,6,1,1,0.4,0.24817073170731707,0,5,Goa_to_Chennai
IndiGo,Goa,Chennai,1190,19,85,0,0,1,0,7,1,1,0.4,0.24817073170731707,0,8,Goa_to_Chennai
IndiGo,Goa,Chennai,1225,20,85,0,0,1,0,7,1,1,0.4,0.24817073170731707,0,3,Goa_to_Chennai
IndiGo,Goa,Surat,1180,19,80,0,0,1,0,7,1,1,0.2608695652173913,0.24817073170731707,0,9,Goa_to_Surat
IndiGo,Goa,Coimbatore,215,3,90,0,0,0,1,7,1,1,0.0,0.24817073170731707,0,6,Goa_to_Coimbatore
IndiGo,Goa,Kolkata,210,3,155,0,0,0,1,7,1,1,0.18181818181818182,0.24817073170731707,0,12,Goa_to_Kolkata
IndiGo,Goa,Kolkata,905,15,150,0,1,0,0,7,1,1,0.18181818181818182,0.24817073170731707,0,9,Goa_to_Kolkata
IndiGo,Goa,Kolkata,905,15,160,0,1,0,0,7,1,1,0.18181818181818182,0.24817073170731707,0,11,Goa_to_Kolkata
TruJet,Goa,Hyderabad,775,12,105,0,1,0,0,7,1,1,0.2736842105263158,0.24834437086092714,0,9,Goa_to_Hyderabad
TruJet,Goa,Hyderabad,780,13,100,0,1,0,0,7,1,1,0.2736842105263158,0.24834437086092714,0,10,Goa_to_Hyderabad
SpiceJet,Goa,Hyderabad,445,7,95,1,0,0,0,7,1,1,0.2736842105263158,0.25663466967814796,0,10,Goa_to_Hyderabad
Air India Express,Kolkata,Delhi,1315,21,155,0,0,1,0,7,1,1,0.2653061224489796,0.2222222222222222,1,59,Kolkata_to_Delhi
Air India Express,Kolkata,Delhi,530,8,150,1,0,0,0,6,1,1,0.2653061224489796,0.2222222222222222,0,5,Kolkata_to_Delhi
Air India Express,Kolkata,Delhi,925,15,145,0,1,0,0,7,1,1,0.2653061224489796,0.2222222222222222,0,5,Kolkata_to_Delhi
Air India Express,Kolkata,Delhi,1155,19,155,0,0,1,0,3,1,1,0.2653061224489796,0.2222222222222222,0,13,Kolkata_to_Delhi
Air India Express,Kolkata,Nagpur,620,10,115,1,0,0,0,7,1,1,0.23333333333333334,0.2222222222222222,1,43,Kolkata_to_Nagpur
Air India Express,Kolkata,Bagdogra,595,9,80,1,0,0,0,7,1,1,0.12658227848101267,0.2222222222222222,0,9,Kolkata_to_Bagdogra
Air India Express,Kolkata,Bagdogra,545,9,75,1,0,0,0,7,1,1,0.12658227848101267,0.2222222222222222,0,15,Kolkata_to_Bagdogra
Air India Express,Kolkata,Bagdogra,550,9,70,1,0,0,0,7,1,1,0.12658227848101267,0.2222222222222222,0,5,Kolkata_to_Bagdogra
Air India Express,Kolkata,Bagdogra,735,12,70,0,1,0,0,3,1,1,0.12658227848101267,0.2222222222222222,0,11,Kolkata_to_Bagdogra
Air India Express,Kolkata,Bagdogra,720,12,65,0,1,0,0,7,1,1,0.12658227848101267,0.2222222222222222,0,6,Kolkata_to_Bagdogra
Air India Express,Kolkata,Pune,1170,19,180,0,0,1,0,7,1,1,0.29411764705882354,0.2222222222222222,0,12,Kolkata_to_Pune
Air India Express,Kolkata,Guwahati,325,5,75,0,0,0,1,7,1,1,0.2558139534883721,0.2222222222222222,0,13,Kolkata_to_Guwahati
Air India Express,Kolkata,Guwahati,730,12,70,0,1,0,0,7,1,1,0.2558139534883721,0.2222222222222222,0,1,Kolkata_to_Guwahati
Air India Express,Kolkata,Guwahati,410,6,550,1,0,0,0,7,1,1,0.2558139534883721,0.2222222222222222,1,128,Kolkata_to_Guwahati
Air India Express,Kolkata,Surat,680,11,185,1,0,0,0,7,1,1,0.3,0.2222222222222222,0,8,Kolkata_to_Surat
Air India Express,Kolkata,Surat,775,12,155,0,1,0,0,7,1,1,0.3,0.2222222222222222,0,6,Kolkata_to_Surat
Air India Express,Kolkata,Agartala,765,12,60,0,1,0,0,3,0,1,0.28,0.2222222222222222,1,46,Kolkata_to_Agartala
Air India Express,Kolkata,Agartala,765,12,60,0,1,0,0,3,0,1,0.28,0.2222222222222222,0,9,Kolkata_to_Agartala
Air India Express,Kolkata,Agartala,765,12,60,0,1,0,0,4,1,1,0.28,0.2222222222222222,0,9,Kolkata_to_Agartala
FlyBig,Kolkata,Rupsi,840,14,90,0,1,0,0,6,1,1,0.125,0.23015873015873015,0,6,Kolkata_to_Rupsi
FlyBig,Kolkata,Rupsi,815,13,70,0,1,0,0,6,1,1,0.125,0.23015873015873015,0,9,Kolkata_to_Rupsi
Jet Airways,Kolkata,Indore,635,10,145,1,0,0,0,4,1,1,0.1111111111111111,0.25102880658436216,1,108,Kolkata_to_Indore
Alliance Air (India),Kolkata,Silchar,415,6,85,1,0,0,0,2,0,0,0.2962962962962963,0.24661944623309723,1,26,Kolkata_to_Silchar
Alliance Air (India),Kolkata,Guwahati,1170,19,90,0,0,1,0,7,1,1,0.2558139534883721,0.24661944623309723,0,4,Kolkata_to_Guwahati
Alliance Air (India),Kolkata,Jharsuguda,695,11,80,1,0,0,0,7,1,1,0.2,0.24661944623309723,0,8,Kolkata_to_Jharsuguda
Alliance Air (India),Kolkata,Lilabari,350,5,130,0,0,0,1,7,1,1,0.16666666666666666,0.24661944623309723,0,5,Kolkata_to_Lilabari
Vistara,Kolkata,Delhi,615,10,140,1,0,0,0,7,1,1,0.2653061224489796,0.23657289002557544,0,10,Kolkata_to_Delhi
Vistara,Kolkata,Delhi,615,10,140,1,0,0,0,7,1,1,0.2653061224489796,0.23657289002557544,0,12,Kolkata_to_Delhi
Vistara,Kolkata,Delhi,625,10,135,1,0,0,0,7,1,1,0.2653061224489796,0.23657289002557544,0,6,Kolkata_to_Delhi
Vistara,Kolkata,Delhi,430,7,145,1,0,0,0,6,1,1,0.2653061224489796,0.23657289002557544,0,3,Kolkata_to_Delhi
Vistara,Kolkata,Delhi,920,15,145,0,1,0,0,7,1,1,0.2653061224489796,0.23657289002557544,0,15,Kolkata_to_Delhi
Vistara,Kolkata,Delhi,920,15,185,0,1,0,0,7,1,1,0.2653061224489796,0.23657289002557544,0,1,Kolkata_to_Delhi
Vistara,Kolkata,Delhi,925,15,140,0,1,0,0,7,1,1,0.2653061224489796,0.23657289002557544,1,113,Kolkata_to_Delhi
Vistara,Kolkata,Delhi,1020,17,150,0,1,0,0,7,1,1,0.2653061224489796,0.23657289002557544,0,10,Kolkata_to_Delhi
Vistara,Kolkata,Port Blair,560,9,140,1,0,0,0,7,1,1,0.296875,0.23657289002557544,0,3,Kolkata_to_Port Blair
Vistara,Kolkata,Port Blair,650,10,135,1,0,0,0,7,1,1,0.296875,0.23657289002557544,0,8,Kolkata_to_Port Blair
Vistara,Kolkata,Guwahati,735,12,190,0,1,0,0,7,1,1,0.2558139534883721,0.23657289002557544,0,2,Kolkata_to_Guwahati
IndiGo,Kolkata,Hyderabad,1130,18,130,0,0,1,0,3,1,1,0.2222222222222222,0.24817073170731707,0,6,Kolkata_to_Hyderabad
IndiGo,Kolkata,Hyderabad,675,11,135,1,0,0,0,7,1,1,0.2222222222222222,0.24817073170731707,0,12,Kolkata_to_Hyderabad
IndiGo,Kolkata,Hyderabad,835,13,130,0,1,0,0,7,1,1,0.2222222222222222,0.24817073170731707,1,60,Kolkata_to_Hyderabad
IndiGo,Kolkata,Hyderabad,840,14,125,0,1,0,0,7,1,1,0.2222222222222222,0.24817073170731707,0,3,Kolkata_to_Hyderabad
IndiGo,Kolkata,Hyderabad,985,16,140,0,1,0,0,7,1,1,0.2222222222222222,0.24817073170731707,0,2,Kolkata_to_Hyderabad
IndiGo,Kolkata,Hyderabad,520,8,125,1,0,0,0,7,1,1,0.2222222222222222,0.24817073170731707,0,13,Kolkata_to_Hyderabad
IndiGo,Kolkata,Hyderabad,540,9,130,1,0,0,0,7,1,1,0.2222222222222222,0.24817073170731707,0,13,Kolkata_to_Hyderabad
IndiGo,Kolkata,Hyderabad,355,5,125,0,0,0,1,7,1,1,0.2222222222222222,0.24817073170731707,1,38,Kolkata_to_Hyderabad
IndiGo,Kolkata,Hyderabad,645,10,135,1,0,0,0,1,0,0,0.2222222222222222,0.24817073170731707,0,4,Kolkata_to_Hyderabad
IndiGo,Kolkata,Hyderabad,530,8,145,1,0,0,0,7,1,1,0.2222222222222222,0.24817073170731707,0,1,Kolkata_to_Hyderabad
IndiGo,Kolkata,Hyderabad,825,13,130,0,1,0,0,7,1,1,0.2222222222222222,0.24817073170731707,0,10,Kolkata_to_Hyderabad
IndiGo,Kolkata,Hyderabad,1055,17,170,0,1,0,0,7,1,1,0.2222222222222222,0.24817073170731707,0,13,Kolkata_to_Hyderabad
IndiGo,Kolkata,Delhi,530,8,150,1,0,0,0,7,1,1,0.2653061224489796,0.24817073170731707,0,9,Kolkata_to_Delhi
IndiGo,Kolkata,Delhi,530,8,140,1,0,0,0,7,1,1,0.2653061224489796,0.24817073170731707,0,13,Kolkata_to_Delhi
IndiGo,Kolkata,Varanasi,1210,20,85,0,0,1,0,7,1,1,0.2631578947368421,0.24817073170731707,0,3,Kolkata_to_Varanasi
IndiGo,Kolkata,Varanasi,515,8,90,1,0,0,0,7,1,1,0.2631578947368421,0.24817073170731707,0,6,Kolkata_to_Varanasi
IndiGo,Kolkata,Varanasi,570,9,85,1,0,0,0,7,1,1,0.2631578947368421,0.24817073170731707,0,11,Kolkata_to_Varanasi
IndiGo,Kolkata,Nagpur,665,11,115,1,0,0,0,1,0,1,0.23333333333333334,0.24817073170731707,0,11,Kolkata_to_Nagpur
IndiGo,Kolkata,Nagpur,1250,20,115,0,0,1,0,7,1,1,0.23333333333333334,0.24817073170731707,0,1,Kolkata_to_Nagpur
IndiGo,Kolkata,Nagpur,550,9,120,1,0,0,0,4,0,1,0.23333333333333334,0.24817073170731707,0,9,Kolkata_to_Nagpur
IndiGo,Kolkata,Nagpur,550,9,120,1,0,0,0,4,0,1,0.23333333333333334,0.24817073170731707,0,5,Kolkata_to_Nagpur
IndiGo,Kolkata,Nagpur,550,9,120,1,0,0,0,4,0,1,0.23333333333333334,0.24817073170731707,0,4,Kolkata_to_Nagpur
IndiGo,Kolkata,Nagpur,555,9,105,1,0,0,0,4,0,1,0.23333333333333334,0.24817073170731707,1,26,Kolkata_to_Nagpur
IndiGo,Kolkata,Nagpur,1100,18,120,0,0,1,0,3,1,1,0.23333333333333334,0.24817073170731707,0,4,Kolkata_to_Nagpur
IndiGo,Kolkata,Nagpur,1270,21,120,0,0,1,0,7,1,1,0.23333333333333334,0.24817073170731707,0,14,Kolkata_to_Nagpur
IndiGo,Kolkata,Bagdogra,750,12,70,0,1,0,0,7,1,1,0.12658227848101267,0.24817073170731707,0,9,Kolkata_to_Bagdogra
IndiGo,Kolkata,Bagdogra,755,12,70,0,1,0,0,1,0,1,0.12658227848101267,0.24817073170731707,0,6,Kolkata_to_Bagdogra
IndiGo,Kolkata,Bagdogra,750,12,75,0,1,0,0,7,1,1,0.12658227848101267,0.24817073170731707,0,2,Kolkata_to_Bagdogra
IndiGo,Kolkata,MIHAN,935,15,105,0,1,0,0,1,0,0,0.26666666666666666,0.24817073170731707,0,7,Kolkata_to_MIHAN
IndiGo,Kolkata,MIHAN,550,9,120,1,0,0,0,4,0,1,0.26666666666666666,0.24817073170731707,1,130,Kolkata_to_MIHAN
IndiGo,Kolkata,MIHAN,550,9,120,1,0,0,0,4,0,1,0.26666666666666666,0.24817073170731707,0,6,Kolkata_to_MIHAN
IndiGo,Kolkata,MIHAN,550,9,120,1,0,0,0,4,0,1,0.26666666666666666,0.24817073170731707,0,3,Kolkata_to_MIHAN
IndiGo,Kolkata,MIHAN,555,9,105,1,0,0,0,4,0,1,0.26666666666666666,0.24817073170731707,0,12,Kolkata_to_MIHAN
IndiGo,Kolkata,MIHAN,555,9,105,1,0,0,0,4,0,1,0.26666666666666666,0.24817073170731707,0,14,Kolkata_to_MIHAN
IndiGo,Kolkata,MIHAN,1200,20,120,0,0,1,0,7,1,1,0.26666666666666666,0.24817073170731707,0,12,Kolkata_to_MIHAN
IndiGo,Kolkata,Dimapur,740,12,90,0,1,0,0,4,1,1,0.36363636363636365,0.24817073170731707,1,73,Kolkata_to_Dimapur
IndiGo,Kolkata,Dimapur,640,10,100,1,0,0,0,7,1,1,0.36363636363636365,0.24817073170731707,0,9,Kolkata_to_Dimapur
IndiGo,Kolkata,Dimapur,600,10,85,1,0,0,0,7,1,1,0.36363636363636365,0.24817073170731707,1,102,Kolkata_to_Dimapur
IndiGo,Kolkata,Dimapur,620,10,90,1,0,0,0,7,1,1,0.36363636363636365,0.24817073170731707,1,64,Kolkata_to_Dimapur
IndiGo,Kolkata,Dimapur,520,8,115,1,0,0,0,3,0,1,0.36363636363636365,0.24817073170731707,0,3,Kolkata_to_Dimapur
IndiGo,Kolkata,Dimapur,485,8,115,1,0,0,0,3,0,1,0.36363636363636365,0.24817073170731707,0,1,Kolkata_to_Dimapur
IndiGo,Kolkata,Lucknow,1120,18,105,0,0,1,0,7,1,1,0.16666666666666666,0.24817073170731707,0,11,Kolkata_to_Lucknow
IndiGo,Kolkata,Lucknow,1225,20,120,0,0,1,0,7,1,1,0.16666666666666666,0.24817073170731707,0,14,Kolkata_to_Lucknow
IndiGo,Kolkata,Shillong,575,9,115,1,0,0,0,7,1,1,0.16666666666666666,0.24817073170731707,0,8,Kolkata_to_Shillong
IndiGo,Kolkata,Imphal,800,13,100,0,1,0,0,7,1,1,0.21951219512195122,0.24817073170731707,0,0,Kolkata_to_Imphal
IndiGo,Kolkata,Imphal,510,8,85,1,0,0,0,7,1,1,0.21951219512195122,0.24817073170731707,0,7,Kolkata_to_Imphal
IndiGo,Kolkata,Imphal,520,8,85,1,0,0,0,7,1,1,0.21951219512195122,0.24817073170731707,0,15,Kolkata_to_Imphal
IndiGo,Kolkata,Imphal,600,10,80,1,0,0,0,7,1,1,0.21951219512195122,0.24817073170731707,1,42,Kolkata_to_Imphal
IndiGo,Kolkata,Imphal,810,13,90,0,1,0,0,7,1,1,0.21951219512195122,0.24817073170731707,0,8,Kolkata_to_Imphal
IndiGo,Kolkata,Patna,560,9,75,1,0,0,0,7,1,1,0.3018867924528302,0.24817073170731707,1,29,Kolkata_to_Patna
IndiGo,Kolkata,Patna,880,14,70,0,1,0,0,7,1,1,0.3018867924528302,0.24817073170731707,0,6,Kolkata_to_Patna
IndiGo,Kolkata,Patna,1275,21,95,0,0,1,0,7,1,1,0.3018867924528302,0.24817073170731707,0,14,Kolkata_to_Patna
IndiGo,Kolkata,Patna,475,7,75,1,0,0,0,7,1,1,0.3018867924528302,0.24817073170731707,0,2,Kolkata_to_Patna
IndiGo,Kolkata,Patna,490,8,70,1,0,0,0,7,1,1,0.3018867924528302,0.24817073170731707,0,14,Kolkata_to_Patna
IndiGo,Kolkata,Patna,695,11,80,1,0,0,0,7,1,1,0.3018867924528302,0.24817073170731707,1,29,Kolkata_to_Patna
IndiGo,Kolkata,Patna,705,11,75,1,0,0,0,7,1,1,0.3018867924528302,0.24817073170731707,0,11,Kolkata_to_Patna
IndiGo,Kolkata,Patna,1050,17,65,0,1,0,0,7,1,1,0.3018867924528302,0.24817073170731707,1,34,Kolkata_to_Patna
IndiGo,Kolkata,Gorakhpur,870,14,90,0,1,0,0,7,1,1,0.29411764705882354,0.24817073170731707,0,1,Kolkata_to_Gorakhpur
IndiGo,Kolkata,Gorakhpur,940,15,1105,0,1,0,0,7,1,1,0.29411764705882354,0.24817073170731707,0,2,Kolkata_to_Gorakhpur
IndiGo,Kolkata,Gorakhpur,930,15,125,0,1,0,0,4,1,1,0.29411764705882354,0.24817073170731707,1,23,Kolkata_to_Gorakhpur
IndiGo,Kolkata,Gorakhpur,950,15,120,0,1,0,0,4,1,1,0.29411764705882354,0.24817073170731707,1,19,Kolkata_to_Gorakhpur
IndiGo,Kolkata,Port Blair,345,5,150,0,0,0,1,7,1,1,0.296875,0.24817073170731707,1,132,Kolkata_to_Port Blair
IndiGo,Kolkata,Port Blair,545,9,135,1,0,0,0,7,1,1,0.296875,0.24817073170731707,0,2,Kolkata_to_Port Blair
